sample_index,company,field,cover,sampling,lab_method,date,year,P,K,Mg,pH,P_class,K_class,Mg_class,pH_class,P2O5,K2O,MgO
846,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,1.108524876131031,-0.048299845037997016,-0.45863246620549086,-2.239308178012424,2,2,2,2,,,
1633,B,4,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.5323608124081461,-0.27456569045855544,0.2939957648911899,0.45069274842179685,2,2,3,3,,,
447,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,1.7865768135439142,2.1820349169646502,0.8960983497685345,0.6812642564018714,4,4,4,3,,,
1261,B,8,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.1053146995220324,-0.824068457908483,1.021536388284648,-1.0864506381120447,0,2,4,2,,,
178,A,55,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,3.1087780914990364,-0.38769861316883464,0.06820729556218567,0.8349785950552555,4,3,4,3,,,
390,A,61,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.37979912649024744,-0.4200223053717716,0.8208355266588664,0.06640690178833476,2,3,4,3,,,
578,A,63,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.0544608042160661,-0.43618415147324,-0.10740595836037317,-0.3178789448451239,1,3,4,3,,,
772,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.21028614213702693,0.8567635366442367,0.41943380340730335,-1.4707364847455033,1,3,3,2,,,
1481,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.31199393274895915,-1.211952764343726,-0.7095085432377177,-0.702164791478586,2,1,2,3,,,
1673,B,74,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.22723744057234876,-0.8402303040099515,-0.8098589740506086,1.2192644416887142,2,2,2,3,,,
1497,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.6950932773872383,-0.9695250728216992,0.11838251096863106,0.45069274842179685,1,1,3,3,,,
693,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.21028614213702693,0.9537346132530474,0.01803208015574029,0.45069274842179685,2,3,3,3,,,
1043,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.4035309442996985,-0.824068457908483,-0.18266878147004123,0.06640690178833476,2,2,3,3,,,
754,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.7086543161354959,0.21028969258549834,0.16855772637507643,-0.3178789448451239,1,2,3,3,,,
832,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.06450497559325666,-0.27456569045855544,-0.7847713663473859,-0.702164791478586,2,2,2,3,,,
664,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.6103367852106278,1.293133381383885,0.21873294178152183,-1.8550223313789653,1,3,3,2,,,
142,A,48,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,0.2643502140519913,0.11331861597668758,0.16855772637507643,1.6035502883221764,3,3,4,3,,,
1312,B,10,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,1.3797456510961843,4.299236756257019,-0.2579316045797093,1.6035502883221764,4,4,3,3,,,
1233,B,20,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.34232618685447325,2.3921389162837405,0.04311968785896298,2.7564078282225557,3,4,3,4,,,
982,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.45099457991860026,-0.35537492096589773,-0.2579316045797093,-0.702164791478586,2,2,3,3,,,
636,A,79,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.34232618685447325,0.19412784648402986,2.2006539503361147,-0.3178789448451239,3,3,4,3,,,
1262,B,8,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.718825095196689,-0.7755829196040777,0.9964487805814253,-1.8550223313789653,1,2,4,2,,,
1706,B,69,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.023821859348484048,-1.6483226090833745,-0.8851217971602766,-0.3178789448451239,2,0,2,3,,,
615,A,78,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.2747010761912505,-0.4846696897776454,-0.45863246620549086,0.45069274842179685,2,2,4,3,,,
294,A,59,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.7595082114414621,-0.35537492096589773,1.021536388284648,-1.0864506381120447,1,3,4,2,,,
841,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.29825281092263545,0.7921161522383628,0.01803208015574029,-0.702164791478586,3,3,3,3,,,
1641,B,18,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.47811665741511544,-0.8725539962128884,-0.8098589740506086,0.06640690178833476,2,1,2,3,,,
88,A,49,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,0.7525476089892673,-0.11294722944387085,0.6703098804395303,2.372121981589097,3,3,4,4,,,
41,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,0.31859436904502225,-0.17759461384974468,-0.7095085432377177,1.6035502883221764,3,3,3,3,,,
1669,B,73,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.18994458401464012,-0.7594210735026092,-0.5088076816119362,0.45069274842179685,2,2,2,3,,,
131,A,60,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,1.6509664260613375,0.08099492377375066,-0.2579316045797093,1.6035502883221764,4,3,4,3,,,
1226,B,20,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.11535887089922289,0.7113069217310206,0.26890815718796723,0.45069274842179685,2,3,3,3,,,
757,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.006870560913161971,0.21028969258549834,-0.10740595836037317,-1.8550223313789653,1,2,3,2,,,
865,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,4.36317417571287,2.1497112247617136,0.16855772637507643,-0.3178789448451239,4,4,3,3,,,
1601,B,2,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,1.2780378604842517,0.1779660003825614,-0.7596837586441632,0.06640690178833476,4,2,2,3,,,
1419,B,30,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.2747010761912505,0.727468767832489,-0.8098589740506086,0.45069274842179685,2,3,2,3,,,
164,A,55,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-1.607073133207566,-0.5008315358791139,1.1469744268007613,0.06640690178833476,0,2,4,3,,,
290,A,59,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.4815069171021799,-0.7109355351982038,-0.6342457201280497,-0.702164791478586,2,2,3,3,,,
1635,B,4,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.23044761718134713,-0.43618415147324,0.01803208015574029,0.45069274842179685,3,2,3,3,,,
781,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.3594575683678609,0.16180415428109296,0.6452222727363076,-0.3178789448451239,2,2,3,3,,,
348,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,1.3458430542255402,-1.0826579955319784,0.14347011867185375,0.9886929337086396,4,2,4,3,,,
571,A,63,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.9764848314135847,-0.30688938266149235,0.3943461957040807,0.45069274842179685,1,3,4,3,,,
942,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.05094393684499928,0.339584461397246,-0.8349465817538312,-0.3178789448451239,2,2,2,3,,,
1628,B,4,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.5425315914693396,-1.2766001487496,-0.45863246620549086,0.8349785950552555,2,1,2,3,,,
905,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,1.0068170855190985,1.3901044579926958,-1.3868739512247303,2.372121981589097,4,3,2,4,,,
1379,B,15,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.33893592716740856,0.12948046207815603,-0.057230742953927785,0.06640690178833476,3,2,3,3,,,
1138,B,37,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.1799004126374497,-1.0503343033290415,0.16855772637507643,-1.4707364847455033,0,1,3,2,,,
786,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.5933854867753058,1.293133381383885,-0.03214313525070509,0.45069274842179685,1,3,3,3,,,
458,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,2.3290183634742205,3.86286691151737,2.100303519523224,0.45069274842179685,4,4,4,3,,,
375,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,1.0746222792603868,0.1779660003825614,0.06820729556218567,0.33540699443175787,4,3,4,3,,,
333,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,0.7288157911798163,-0.5654789202849877,-0.3833696430958228,1.3729787803420983,3,2,4,3,,,
1001,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.05094393684499928,-0.2422419982556185,-0.9102094048634993,-1.0864506381120447,1,2,2,2,,,
1606,B,2,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,1.0068170855190985,-0.19375645995121316,-0.3331944276893774,0.06640690178833476,4,2,3,3,,,
1258,B,7,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.7832400292509129,-0.9210395345172938,1.6989017962716606,-0.702164791478586,1,1,4,3,,,
1101,B,33,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.8169625430434915,1.535561072905912,0.01803208015574029,-0.3178789448451239,3,4,3,3,,,
1007,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.5525222874524667,1.0830293820647952,-0.3331944276893774,-0.702164791478586,3,3,3,3,,,
1603,B,2,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.10500800875996413,-0.5654789202849877,-0.23284399687648663,-0.3178789448451239,2,2,3,3,,,
745,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,3.3799988664641893,-0.9372013806187622,-1.3617863435215078,-1.4707364847455033,3,1,2,2,,,
328,A,62,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.7086543161354959,-0.5978026124879247,-0.10740595836037317,0.45069274842179685,1,2,4,3,,,
810,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.6069465255235634,0.12948046207815603,0.21873294178152183,0.06640690178833476,1,2,3,3,,,
318,A,62,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.4611653589797934,-0.048299845037997016,1.6236389731619925,0.8349785950552555,2,3,4,3,,,
1324,B,17,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.3355456674803443,1.115353074267732,0.19364533407829915,0.45069274842179685,3,3,3,3,,,
1464,B,25,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.0917536607737748,-1.422056763662816,0.3190833725944126,0.06640690178833476,1,1,3,3,,,
1502,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.4239991101060876,-1.3089238409525368,-0.3833696430958228,-1.4707364847455033,0,1,3,2,,,
167,A,55,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-1.061241323590195,-0.9210395345172938,0.6953974881427529,-0.3178789448451239,1,2,4,3,,,
12,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.7730692501897197,-0.25840384435708696,0.5699594496266395,-0.3178789448451239,1,3,4,3,,,
171,A,55,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,2.5324339446980857,0.016347539367876824,-0.5589828970183817,-0.3178789448451239,4,3,4,3,,,
649,A,79,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.3321554077932796,1.681017687819128,0.09329490326540836,0.8349785950552555,3,4,4,3,,,
260,A,59,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-1.0273387267195508,-0.5978026124879247,2.075215911820001,-0.702164791478586,1,2,4,3,,,
1404,B,70,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.3355456674803443,0.905249074948642,0.6452222727363076,0.06640690178833476,3,3,3,3,,,
1378,B,15,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.09144697001170628,0.1456423081796245,0.11838251096863106,0.45069274842179685,2,2,3,3,,,
672,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-1.142607556079741,0.25877523088990373,0.3943461957040807,-0.702164791478586,1,2,3,3,,,
258,A,57,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.8137523664344928,-0.09678538334240239,-1.1359978741925034,0.5659785024118325,1,3,3,3,,,
1040,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.40674112090869685,1.9072835332396865,0.11838251096863106,1.6035502883221764,3,4,3,3,,,
138,A,60,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,2.803654719663239,4.234589371851145,2.802756535213459,0.8349785950552555,4,4,4,3,,,
549,A,58,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,1.718771619802626,0.2264515386869668,-2.563482752505875,0.18169265577837374,4,4,1,3,,,
806,B,50,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.06771515220225527,-0.2907275365600239,0.21873294178152183,-1.8550223313789653,1,2,3,2,,,
1453,B,11,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.9900458701618423,-0.33921307486442925,0.3190833725944126,0.06640690178833476,1,2,3,3,,,
1671,B,74,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.15925216375299459,0.09715676987521912,-0.935297012566722,1.987836134955635,2,2,2,3,,,
1027,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.3730186071161188,-0.7270973812996723,-1.3116111281150624,0.45069274842179685,2,2,2,3,,,
558,A,58,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.4306530217962137,0.21028969258549834,-1.9638889283988523,1.4114073650054468,2,3,2,3,,,
139,A,48,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,2.4985313478274414,3.426497066777722,3.6808228048262532,1.6035502883221764,4,4,4,3,,,
1504,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.1866809320115785,-1.1473053799378523,0.7706603112524211,-0.702164791478586,1,1,3,3,,,
531,A,54,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.0239484670324865,-0.17759461384974468,0.04311968785896298,0.06640690178833476,1,3,4,3,,,
224,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.9764848314135847,-0.14527092164680777,-1.5022769466595547,0.8349785950552555,1,3,2,3,,,
723,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,1.4136482479668284,2.4729481467910825,0.5197842342201942,0.06640690178833476,4,4,3,3,,,
1023,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.701873796761367,0.1779660003825614,0.04311968785896298,0.8349785950552555,1,2,3,3,,,
409,A,61,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.2646569048140601,-0.9372013806187622,-0.5589828970183817,0.06640690178833476,1,2,4,3,,,
325,A,62,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.7730692501897197,-0.8887158423143569,0.8710107420653118,0.06640690178833476,1,2,4,3,,,
904,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,1.5492586354494051,1.3739426118912275,-1.3868739512247303,2.372121981589097,4,3,2,4,,,
299,A,62,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.7866302889379774,0.12948046207815603,1.999953088710333,0.45069274842179685,1,3,4,3,,,
1096,B,33,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.09501731277683659,2.133549378660245,0.44452141111052607,-0.702164791478586,2,4,3,3,,,
1113,B,34,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.34571644654153744,0.8082779983398314,-0.10740595836037317,-1.0864506381120447,1,3,3,2,,,
881,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.013470997209224813,-0.7917447657055462,-0.4084572507990455,0.06640690178833476,2,2,3,3,,,
1604,B,2,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.45420475652759884,-0.9048776884158254,-0.533895289315159,-0.3178789448451239,3,1,2,3,,,
714,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-1.0714121026513883,1.0830293820647952,0.9462735651749798,-0.3178789448451239,1,3,4,3,,,
193,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-1.0408997654678085,-0.9856869189231676,-1.8660472583562837,-0.4331646988351629,1,2,2,3,,,
440,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.4236924193440189,1.1961623047750745,0.6703098804395303,0.8349785950552555,3,4,4,3,,,
573,A,63,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.7561179517543977,-0.5493170741835193,0.11838251096863106,0.8349785950552555,1,2,4,3,,,
503,A,54,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.8135722833564267,1.535561072905912,0.5197842342201942,0.45069274842179685,3,4,4,3,,,
605,A,78,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.223973788569287,-0.7755829196040777,2.3511795965554505,-0.3178789448451239,1,2,4,3,,,
1616,B,2,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,1.1424274730016752,2.036578302051434,-0.7596837586441632,-0.3178789448451239,4,4,2,3,,,
1545,B,6,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.050763853766933195,-0.14527092164680777,-0.6593333278312724,-1.4707364847455033,1,2,2,2,,,
3,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.8069718470603638,-0.38769861316883464,-0.4084572507990455,0.06640690178833476,1,3,4,3,,,
985,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.1390906887086739,0.6466595373251467,-0.18266878147004123,0.45069274842179685,2,2,3,3,,,
1146,B,38,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.15925216375299459,-0.5008315358791139,-0.057230742953927785,-1.0864506381120447,1,2,3,2,,,
467,A,45,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.830703664869815,0.08099492377375066,-0.23284399687648663,0.8349785950552555,1,3,4,3,,,
321,A,62,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.18994458401464012,-0.30688938266149235,1.59855136545877,0.45069274842179685,2,3,4,3,,,
5,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.6849224983260449,-0.35537492096589773,0.6201346650330849,0.06640690178833476,1,3,4,3,,,
222,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.74255691300614,-0.7755829196040777,-1.690434004433725,0.06640690178833476,1,2,2,3,,,
547,A,58,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.5120192542857597,-0.43618415147324,-2.0516955553601317,1.872550380965596,2,3,2,3,,,
999,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.45081449684053415,2.5375955311969567,0.19364533407829915,-0.3178789448451239,3,4,3,3,,,
39,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.12891990964748073,-0.19375645995121316,-1.1359978741925034,0.45069274842179685,2,3,3,3,,,
542,A,54,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.34250626993253885,0.6951450756295521,2.2508291657425596,0.06640690178833476,2,4,4,3,,,
242,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.07806601434151451,-0.17759461384974468,-0.5840705047216043,0.45069274842179685,2,3,4,3,,,
963,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.8305235817917488,0.3072607691943091,-0.7095085432377177,-0.702164791478586,3,2,2,3,,,
136,A,60,5.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.07128549496738558,-0.2907275365600239,0.19364533407829915,-0.3178789448451239,2,3,4,3,,,
1518,B,12,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.6544101611424652,-0.85639215011142,-0.23284399687648663,0.06640690178833476,1,2,3,3,,,
1542,B,6,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.04755367715793457,-0.32305122876296083,-0.9603846202699446,-1.4707364847455033,1,2,2,2,,,
1222,B,20,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.4442140605444713,0.25877523088990373,0.01803208015574029,-0.702164791478586,2,2,3,3,,,
1022,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.6069465255235634,-0.17759461384974468,0.369258588000858,1.987836134955635,1,2,3,3,,,
887,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.17977380495344697,-1.3412475331554738,-0.8600341894570539,0.06640690178833476,2,1,2,3,,,
1476,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.42048224273502055,-0.6139644585893931,0.3190833725944126,-0.702164791478586,2,2,3,3,,,
994,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.6984835370743024,-0.38769861316883464,-0.35828203539260006,-0.3178789448451239,1,2,3,3,,,
1576,B,26,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.14230086531767253,-0.33921307486442925,-0.35828203539260006,-1.0864506381120447,1,2,3,2,,,
581,A,63,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.8713867811145878,-0.4685078436761769,0.01803208015574029,0.8349785950552555,1,2,4,3,,,
1526,B,12,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.7595082114414621,-0.9372013806187622,-0.3331944276893774,-1.0864506381120447,1,1,3,2,,,
1701,B,69,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.2236670978072187,-1.4867041480686898,0.09329490326540836,-1.4707364847455033,1,1,3,2,,,
661,B,0,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.1219593071952862,2.6184047617042987,-0.08231835065715047,1.2192644416887142,2,4,3,3,,,
436,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.6711813764997212,0.1456423081796245,-0.08231835065715047,1.7572646269755605,3,3,4,3,,,
1602,B,2,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.8779872174106508,-0.03213799893652855,-0.4837200739087135,0.06640690178833476,3,2,2,3,,,
376,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,1.4814534417081167,0.2264515386869668,-0.13249356606359586,0.5275499177484873,4,4,4,3,,,
1630,B,4,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.07467575465445028,-0.7917447657055462,-0.3331944276893774,0.06640690178833476,2,2,3,3,,,
314,A,62,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.18994458401464012,-0.5978026124879247,1.347675288426543,1.2192644416887142,2,2,4,3,,,
442,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,0.33893592716740856,0.969896459354516,1.1971496422072068,0.9502643490452944,3,4,4,3,,,
979,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.013651080287290417,0.11331861597668758,-0.3331944276893774,-0.3178789448451239,2,2,3,3,,,
319,A,62,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.39675042492556956,-0.43618415147324,1.2473248576136522,0.45069274842179685,2,3,4,3,,,
281,A,59,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,1.2441352636136076,0.21028969258549834,-1.0356474433796128,0.45069274842179685,4,3,3,3,,,
874,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.7593281283633962,1.745665072225002,0.49469662651697144,-0.3178789448451239,3,4,3,3,,,
1036,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.14908138469180143,0.08099492377375066,-0.533895289315159,1.2192644416887142,2,2,2,3,,,
1394,B,44,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-1.0069971685971644,-0.8887158423143569,1.5232885423491018,-1.4707364847455033,0,1,4,2,,,
424,A,65,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.5628731495917259,-0.08062353724093393,-1.01055983567639,1.0271215183719848,1,3,3,3,,,
553,A,58,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.4036575519837011,-0.5493170741835193,-1.559978444376967,0.9502643490452944,1,2,2,3,,,
594,A,63,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.3900965132354435,0.6951450756295521,1.7239894039748833,0.45069274842179685,1,4,4,3,,,
1695,B,68,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.21688657843308976,-1.3412475331554738,0.6201346650330849,0.45069274842179685,3,1,3,3,,,
368,A,64,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.830703664869815,-0.9533632267202308,-0.13249356606359586,0.7196928410652166,1,2,4,3,,,
1200,B,3,5.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.11196861121215866,1.6002084573117858,1.172062034503984,2.372121981589097,2,4,4,4,,,
855,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.0543341965320635,-0.08062353724093393,-0.7345961509409404,0.8349785950552555,2,2,2,3,,,
1598,B,2,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.6576203377514638,-0.12910907554533932,-0.609158112424827,-0.702164791478586,3,2,2,3,,,
1533,B,71,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.911889814281295,-0.5331552280820507,0.34417098029763527,-1.0864506381120447,1,2,3,2,,,
1037,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,-0.12552964996041652,-0.43618415147324,-0.7847713663473859,1.2192644416887142,2,2,2,3,,,
227,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,-0.08484653371564344,-0.5654789202849877,-1.8008194783279048,-0.3178789448451239,2,2,2,3,,,
938,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.6745716361867858,-0.30688938266149235,-0.9102094048634993,0.45069274842179685,3,2,2,3,,,
1049,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.4779365743370499,0.0648330776722822,-0.13249356606359586,0.8349785950552555,3,2,3,3,,,
1475,B,75,4.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,0.10839826844702835,-0.6947736890967354,-0.5840705047216043,-0.702164791478586,2,2,2,3,,,
903,B,15,0.0,0.5,Mehlich3,2020-11-01T00:00:00,2020,0.06093463282812635,0.19412784648402986,-0.609158112424827,-0.3178789448451239,2,2,2,3,,,
66,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,0.9186703336554239,0.00018569326640836497,-0.3833696430958228,1.6035502883221764,3,3,4,3,,,
393,A,61,0.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-0.5628731495917259,-0.03213799893652855,1.5483761500523245,0.8349785950552555,1,3,4,3,,,
579,A,63,5.0,1.0,Mehlich3,2020-08-25T00:00:00,2020,-1.108704959209097,-0.5978026124879247,-0.15758117376681854,-0.702164791478586,1,2,4,3,,,
24,A,47,0.0,0.5,Mehlich3,2020-08-25T00:00:00,2020,-0.2848718552524439,-0.30688938266149235,-0.15758117376681854,1.6035502883221764,2,3,4,3,,,
211,A,56,5.0,0.75,Mehlich3,2020-08-25T00:00:00,2020,0.7932307252340405,-0.6139644585893931,-2.463132321692984,-0.3178789448451239,3,2,1,3,,,
1330,B,17,0.0,4.0,Mehlich3,2020-08-01T00:00:00,2020,-0.39675042492556956,0.3719081536001829,0.09329490326540836,0.8349785950552555,2,2,3,3,,,
